TMD:	 WS2 

band  1
0.98170541 	 -1.67957063
0.98498870 	 -1.67115669
0.98827200 	 -1.66272416
0.99155529 	 -1.65427474
0.99483859 	 -1.64581015
0.99812189 	 -1.63733211
1.00140518 	 -1.62884235
1.00468848 	 -1.62034263
1.00797177 	 -1.61183469
1.01125507 	 -1.60332034
1.01453836 	 -1.59480135
1.01782166 	 -1.58627955
1.02110496 	 -1.57775676
1.02438825 	 -1.56923483
1.02767155 	 -1.56071562
1.03095484 	 -1.55220102
1.03423814 	 -1.54369293
1.03752143 	 -1.53519328
1.04080473 	 -1.52670399
1.04408803 	 -1.51822704
1.04737132 	 -1.50976440
1.05065462 	 -1.50131808
1.05393791 	 -1.49289008
1.05722121 	 -1.48448245
1.06050450 	 -1.47609726
1.06378780 	 -1.46773657
1.06707109 	 -1.45940249
1.07035439 	 -1.45109714
1.07363769 	 -1.44282265
1.07692098 	 -1.43458117
1.08020428 	 -1.42637490
1.08348757 	 -1.41820600
1.08677087 	 -1.41007671
1.09005416 	 -1.40198925
1.09333746 	 -1.39394586
1.09662076 	 -1.38594880
1.09990405 	 -1.37800037
1.10318735 	 -1.37010284
1.10647064 	 -1.36225852
1.10975394 	 -1.35446975
1.11303723 	 -1.34673885
1.11632053 	 -1.33906817
1.11960383 	 -1.33146007
1.12288712 	 -1.32391691
1.12617042 	 -1.31644108
1.12945371 	 -1.30903495
1.13273701 	 -1.30170092
1.13602030 	 -1.29444138
1.13930360 	 -1.28725874
1.14258690 	 -1.28015539
1.14587019 	 -1.27313375
1.14915349 	 -1.26619621
1.15243678 	 -1.25934518
1.15572008 	 -1.25258305
1.15900337 	 -1.24591222
1.16228667 	 -1.23933508
1.16556997 	 -1.23285400
1.16885326 	 -1.22647135
1.17213656 	 -1.22018948
1.17541985 	 -1.21401073
1.17870315 	 -1.20793742
1.18198644 	 -1.20197186
1.18526974 	 -1.19611633
1.18855304 	 -1.19037308
1.19183633 	 -1.18474435
1.19511963 	 -1.17923235
1.19840292 	 -1.17383925
1.20168622 	 -1.16856719
1.20496951 	 -1.16341829
1.20825281 	 -1.15839460
1.21153610 	 -1.15349816
1.21481940 	 -1.14873097
1.21810270 	 -1.14409495
1.22138599 	 -1.13959202
1.22466929 	 -1.13522401
1.22795258 	 -1.13099273
1.23123588 	 -1.12689990
1.23451917 	 -1.12294723
1.23780247 	 -1.11913632
1.24108577 	 -1.11546874
1.24436906 	 -1.11194600
1.24765236 	 -1.10856952
1.25093565 	 -1.10534068
1.25421895 	 -1.10226076
1.25750224 	 -1.09933099
1.26078554 	 -1.09655252
1.26406884 	 -1.09392642
1.26735213 	 -1.09145370
1.27063543 	 -1.08913526
1.27391872 	 -1.08697194
1.27720202 	 -1.08496450
1.28048531 	 -1.08311360
1.28376861 	 -1.08141985
1.28705191 	 -1.07988373
1.29033520 	 -1.07850566
1.29361850 	 -1.07728598
1.29690179 	 -1.07622492
1.30018509 	 -1.07532263
1.30346838 	 -1.07457919
1.30675168 	 -1.07399457
1.31003498 	 -1.07356865
1.31331827 	 -1.07330125
1.31660157 	 -1.07319207
1.31988486 	 -1.07324073
band  2
-1.31988486 	 -1.50811075
-1.31660157 	 -1.50806985
-1.31331827 	 -1.50816162
-1.31003498 	 -1.50838642
-1.30675168 	 -1.50874451
-1.30346838 	 -1.50923611
-1.30018509 	 -1.50986136
-1.29690179 	 -1.51062034
-1.29361850 	 -1.51151308
-1.29033520 	 -1.51253951
-1.28705191 	 -1.51369952
-1.28376861 	 -1.51499292
-1.28048531 	 -1.51641947
-1.27720202 	 -1.51797885
-1.27391872 	 -1.51967069
-1.27063543 	 -1.52149454
-1.26735213 	 -1.52344990
-1.26406884 	 -1.52553619
-1.26078554 	 -1.52775281
-1.25750224 	 -1.53009904
-1.25421895 	 -1.53257414
-1.25093565 	 -1.53517732
-1.24765236 	 -1.53790769
-1.24436906 	 -1.54076434
-1.24108577 	 -1.54374629
-1.23780247 	 -1.54685250
-1.23451917 	 -1.55008191
-1.23123588 	 -1.55343336
-1.22795258 	 -1.55690567
-1.22466929 	 -1.56049762
-1.22138599 	 -1.56420791
-1.21810270 	 -1.56803522
-1.21481940 	 -1.57197818
-1.21153610 	 -1.57603539
-1.20825281 	 -1.58020537
-1.20496951 	 -1.58448665
-1.20168622 	 -1.58887769
-1.19840292 	 -1.59337693
-1.19511963 	 -1.59798276
-1.19183633 	 -1.60269355
-1.18855304 	 -1.60750764
-1.18526974 	 -1.61242333
-1.18198644 	 -1.61743891
-1.17870315 	 -1.62255262
-1.17541985 	 -1.62776269
-1.17213656 	 -1.63306734
-1.16885326 	 -1.63846475
-1.16556997 	 -1.64395308
-1.16228667 	 -1.64953048
-1.15900337 	 -1.65519508
-1.15572008 	 -1.66094501
-1.15243678 	 -1.66677835
-1.14915349 	 -1.67269321
-1.14587019 	 -1.67868767
-1.14258690 	 -1.68475980
-1.13930360 	 -1.69090767
-1.13602030 	 -1.69712933
-1.13273701 	 -1.70342284
-1.12945371 	 -1.70978625
-1.12617042 	 -1.71621762
-1.12288712 	 -1.72271498
-1.11960383 	 -1.72927639
-1.11632053 	 -1.73589990
-1.11303723 	 -1.74258357
-1.10975394 	 -1.74932544
-1.10647064 	 -1.75612358
-1.10318735 	 -1.76297607
-1.09990405 	 -1.76988096
-1.09662076 	 -1.77683635
-1.09333746 	 -1.78384033
-1.09005416 	 -1.79089099
-1.08677087 	 -1.79798645
-1.08348757 	 -1.80512483
-1.08020428 	 -1.81230426
-1.07692098 	 -1.81952289
-1.07363769 	 -1.82677888
-1.07035439 	 -1.83407041
-1.06707109 	 -1.84139565
-1.06378780 	 -1.84875283
-1.06050450 	 -1.85614014
-1.05722121 	 -1.86355584
-1.05393791 	 -1.87099817
-1.05065462 	 -1.87846539
-1.04737132 	 -1.88595580
-1.04408803 	 -1.89346770
-1.04080473 	 -1.90099941
-1.03752143 	 -1.90854927
-1.03423814 	 -1.91611563
-1.03095484 	 -1.92369686
