TMD:	 WS2 

band  1
-0.32530527 	 -1.94661865
-0.32202196 	 -1.95232160
-0.31873864 	 -1.95800339
-0.31545533 	 -1.96366331
-0.31217202 	 -1.96930072
-0.30888870 	 -1.97491499
-0.30560539 	 -1.98050551
-0.30232207 	 -1.98607174
-0.29903876 	 -1.99161315
-0.29575545 	 -1.99712924
-0.29247213 	 -2.00261956
-0.28918882 	 -2.00808369
-0.28590551 	 -2.01352124
-0.28262219 	 -2.01893185
-0.27933888 	 -2.02431520
-0.27605557 	 -2.02967101
-0.27277225 	 -2.03499901
-0.26948894 	 -2.04029900
-0.26620562 	 -2.04557079
-0.26292231 	 -2.05081421
-0.25963900 	 -2.05602917
-0.25635568 	 -2.06121556
-0.25307237 	 -2.06637333
-0.24978906 	 -2.07150248
-0.24650574 	 -2.07660301
-0.24322243 	 -2.08167496
-0.23993911 	 -2.08671843
-0.23665580 	 -2.09173352
-0.23337249 	 -2.09672037
-0.23008917 	 -2.10167917
-0.22680586 	 -2.10661011
-0.22352255 	 -2.11151345
-0.22023923 	 -2.11638944
-0.21695592 	 -2.12123840
-0.21367260 	 -2.12606065
-0.21038929 	 -2.13085656
-0.20710598 	 -2.13562651
-0.20382266 	 -2.14037093
-0.20053935 	 -2.14509025
-0.19725604 	 -2.14978497
-0.19397272 	 -2.15445557
-0.19068941 	 -2.15910258
-0.18740610 	 -2.16372656
-0.18412278 	 -2.16832807
-0.18083947 	 -2.17290772
-0.17755615 	 -2.17746611
-0.17427284 	 -2.18200389
-0.17098953 	 -2.18652169
-0.16770621 	 -2.19102019
-0.16442290 	 -2.19550006
-0.16113959 	 -2.19996197
-0.15785627 	 -2.20440662
-0.15457296 	 -2.20883469
-0.15128964 	 -2.21324685
-0.14800633 	 -2.21764378
-0.14472302 	 -2.22202611
-0.14143970 	 -2.22639447
-0.13815639 	 -2.23074944
-0.13487308 	 -2.23509154
-0.13158976 	 -2.23942124
-0.12830645 	 -2.24373890
-0.12502313 	 -2.24804481
-0.12173982 	 -2.25233909
-0.11845651 	 -2.25662170
-0.11517319 	 -2.26089240
-0.11188988 	 -2.26515068
-0.10860657 	 -2.26939567
-0.10532325 	 -2.27362611
-0.10203994 	 -2.27784019
-0.09875663 	 -2.28203540
-0.09547331 	 -2.28620838
-0.09219000 	 -2.29035460
-0.08890668 	 -2.29446805
-0.08562337 	 -2.29854074
-0.08234006 	 -2.30256206
-0.07905674 	 -2.30651780
