TMD:	 WSe2 

band  1
-0.94558915 	 -1.35736149
-0.94230586 	 -1.36352799
-0.93902256 	 -1.36969171
-0.93573927 	 -1.37585160
-0.93245597 	 -1.38200662
-0.92917268 	 -1.38815573
-0.92588938 	 -1.39429786
-0.92260609 	 -1.40043198
-0.91932279 	 -1.40655703
-0.91603949 	 -1.41267192
-0.91275620 	 -1.41877558
-0.90947290 	 -1.42486692
-0.90618961 	 -1.43094484
-0.90290631 	 -1.43700819
-0.89962302 	 -1.44305585
-0.89633972 	 -1.44908664
-0.89305642 	 -1.45509937
-0.88977313 	 -1.46109283
-0.88648983 	 -1.46706577
-0.88320654 	 -1.47301691
-0.87992324 	 -1.47894494
-0.87663995 	 -1.48484851
-0.87335665 	 -1.49072623
-0.87007335 	 -1.49657668
-0.86679006 	 -1.50239837
-0.86350676 	 -1.50818978
-0.86022347 	 -1.51394933
