TMD:	 WSe2 

band  1
0.06238262 	 -0.96521839
0.06566591 	 -0.96573306
0.06894921 	 -0.96627882
0.07223250 	 -0.96685630
0.07551580 	 -0.96746614
0.07879910 	 -0.96810900
0.08208239 	 -0.96878555
0.08536569 	 -0.96949645
0.08864898 	 -0.97024239
0.09193228 	 -0.97102404
0.09521557 	 -0.97184208
0.09849887 	 -0.97269718
0.10178217 	 -0.97359001
0.10506546 	 -0.97452125
0.10834876 	 -0.97549156
0.11163205 	 -0.97650158
0.11491535 	 -0.97755197
0.11819864 	 -0.97864335
0.12148194 	 -0.97977636
0.12476524 	 -0.98095159
0.12804853 	 -0.98216964
0.13133183 	 -0.98343110
0.13461512 	 -0.98473654
0.13789842 	 -0.98608649
0.14118171 	 -0.98748151
0.14446501 	 -0.98892210
0.14774831 	 -0.99040876
0.15103160 	 -0.99194198
0.15431490 	 -0.99352222
0.15759819 	 -0.99514993
0.16088149 	 -0.99682554
0.16416478 	 -0.99854946
0.16744808 	 -1.00032208
0.17073138 	 -1.00214377
0.17401467 	 -1.00401490
0.17729797 	 -1.00593580
0.18058126 	 -1.00790678
0.18386456 	 -1.00992817
0.18714785 	 -1.01200023
0.19043115 	 -1.01412325
0.19371444 	 -1.01629748
0.19699774 	 -1.01852316
0.20028104 	 -1.02080050
0.20356433 	 -1.02312972
0.20684763 	 -1.02551101
0.21013092 	 -1.02794455
0.21341422 	 -1.03043051
0.21669751 	 -1.03296904
0.21998081 	 -1.03556027
0.22326411 	 -1.03820435
0.22654740 	 -1.04090138
0.22983070 	 -1.04365147
0.23311399 	 -1.04645472
0.23639729 	 -1.04931121
0.23968058 	 -1.05222102
0.24296388 	 -1.05518423
0.24624718 	 -1.05812882
0.24953047 	 -1.06104384
0.25281377 	 -1.06399913
0.25609706 	 -1.06699413
0.25938036 	 -1.07002828
0.26266365 	 -1.07310100
0.26594695 	 -1.07621170
0.26923025 	 -1.07935976
0.27251354 	 -1.08254455
0.27579684 	 -1.08576542
0.27908013 	 -1.08902170
0.28236343 	 -1.09231271
0.28564672 	 -1.09563775
0.28893002 	 -1.09899610
0.29221332 	 -1.10238702
0.29549661 	 -1.10580977
0.29877991 	 -1.10926358
0.30206320 	 -1.11274767
0.30534650 	 -1.11626122
0.30862979 	 -1.11980342
0.31191309 	 -1.12337344
0.31519638 	 -1.12697040
0.31847968 	 -1.13059345
0.32176298 	 -1.13424167
0.32504627 	 -1.13791415
0.32832957 	 -1.14160996
0.33161286 	 -1.14532813
0.33489616 	 -1.14906768
0.33817945 	 -1.15282760
0.34146275 	 -1.15660686
0.34474605 	 -1.16040440
0.34802934 	 -1.16421912
0.35131264 	 -1.16804992
0.35459593 	 -1.17189564
0.35787923 	 -1.17575512
0.36116252 	 -1.17962712
0.36444582 	 -1.18351042
0.36772912 	 -1.18740371
0.37101241 	 -1.19130568
0.37429571 	 -1.19521497
0.37757900 	 -1.19913016
0.38086230 	 -1.20304981
0.38414559 	 -1.20697241
0.38742889 	 -1.21089642
0.39071219 	 -1.21482023
0.39399548 	 -1.21874221
0.39727878 	 -1.22266065
0.40056207 	 -1.22657378
0.40384537 	 -1.23047979
0.40712866 	 -1.23437680
0.41041196 	 -1.23826288
0.41369526 	 -1.24213603
0.41697855 	 -1.24599418
0.42026185 	 -1.24983524
0.42354514 	 -1.25365700
0.42682844 	 -1.25745723
0.43011173 	 -1.26123363
0.43339503 	 -1.26498384
0.43667833 	 -1.26870546
0.43996162 	 -1.27239601
0.44324492 	 -1.27605299
0.44652821 	 -1.27967385
0.44981151 	 -1.28325600
0.45309480 	 -1.28679684
0.45637810 	 -1.29029372
0.45966139 	 -1.29374400
0.46294469 	 -1.29714503
0.46622799 	 -1.30049417
0.46951128 	 -1.30378880
0.47279458 	 -1.30702635
0.47607787 	 -1.31020426
0.47936117 	 -1.31332005
0.48264446 	 -1.31637132
0.48592776 	 -1.31935574
0.48921106 	 -1.32227108
0.49249435 	 -1.32511523
0.49577765 	 -1.32788618
0.49906094 	 -1.33058209
0.50234424 	 -1.33320124
0.50562753 	 -1.33574207
0.50891083 	 -1.33820317
0.51219413 	 -1.34058331
0.51547742 	 -1.34288141
0.51876072 	 -1.34509659
0.52204401 	 -1.34722811
0.52532731 	 -1.34927541
0.52861060 	 -1.35123809
0.53189390 	 -1.35311590
0.53517720 	 -1.35490876
0.53846049 	 -1.35661672
0.54174379 	 -1.35823995
0.54502708 	 -1.35977875
0.54831038 	 -1.36123353
0.55159367 	 -1.36260479
0.55487697 	 -1.36389312
0.55816027 	 -1.36509917
0.56144356 	 -1.36622367
0.56472686 	 -1.36726737
0.56801015 	 -1.36823108
0.57129345 	 -1.36911563
0.57457674 	 -1.36992185
0.57786004 	 -1.37065060
0.58114333 	 -1.37130273
0.58442663 	 -1.37187907
0.58770993 	 -1.37238045
0.59099322 	 -1.37280768
0.59427652 	 -1.37316153
0.59755981 	 -1.37344276
0.60084311 	 -1.37365208
0.60412640 	 -1.37379018
0.60740970 	 -1.37385770
0.61069300 	 -1.37385526
0.61397629 	 -1.37378343
0.61725959 	 -1.37364274
0.62054288 	 -1.37343368
0.62382618 	 -1.37315673
0.62710947 	 -1.37281229
0.63039277 	 -1.37240075
0.63367607 	 -1.37192247
0.63695936 	 -1.37137775
0.64024266 	 -1.37076690
0.64352595 	 -1.37009015
0.64680925 	 -1.36934775
0.65009254 	 -1.36853988
0.65337584 	 -1.36766673
0.65665914 	 -1.36672845
0.65994243 	 -1.36572517
0.66322573 	 -1.36465700
0.66650902 	 -1.36352403
0.66979232 	 -1.36232634
0.67307561 	 -1.36106399
0.67635891 	 -1.35973703
0.67964221 	 -1.35834549
0.68292550 	 -1.35688939
0.68620880 	 -1.35536875
0.68949209 	 -1.35378358
0.69277539 	 -1.35213387
0.69605868 	 -1.35041962
0.69934198 	 -1.34864080
0.70262527 	 -1.34679741
0.70590857 	 -1.34488941
0.70919187 	 -1.34291678
0.71247516 	 -1.34087949
0.71575846 	 -1.33877751
0.71904175 	 -1.33661082
0.72232505 	 -1.33437937
0.72560834 	 -1.33208313
0.72889164 	 -1.32972208
0.73217494 	 -1.32729618
0.73545823 	 -1.32480540
0.73874153 	 -1.32224972
0.74202482 	 -1.31962909
0.74530812 	 -1.31694351
0.74859141 	 -1.31419293
0.75187471 	 -1.31137735
0.75515801 	 -1.30849675
0.75844130 	 -1.30555110
0.76172460 	 -1.30254040
0.76500789 	 -1.29946463
0.76829119 	 -1.29632379
0.77157448 	 -1.29311788
0.77485778 	 -1.28984688
0.77814108 	 -1.28651082
0.78142437 	 -1.28310968
0.78470767 	 -1.27964349
0.78799096 	 -1.27611225
0.79127426 	 -1.27251599
0.79455755 	 -1.26885472
0.79784085 	 -1.26512847
0.80112415 	 -1.26133726
0.80440744 	 -1.25748114
0.80769074 	 -1.25356013
0.81097403 	 -1.24957428
0.81425733 	 -1.24552364
0.81754062 	 -1.24140824
0.82082392 	 -1.23722816
0.82410721 	 -1.23298344
0.82739051 	 -1.22867415
0.83067381 	 -1.22430035
0.83395710 	 -1.21986212
0.83724040 	 -1.21535955
0.84052369 	 -1.21079270
0.84380699 	 -1.20616167
0.84709028 	 -1.20146656
0.85037358 	 -1.19670746
0.85365688 	 -1.19188448
0.85694017 	 -1.18699773
0.86022347 	 -1.18204734
0.86350676 	 -1.17703342
0.86679006 	 -1.17195611
0.87007335 	 -1.16681555
0.87335665 	 -1.16161189
0.87663995 	 -1.15634528
0.87992324 	 -1.15101588
0.88320654 	 -1.14562387
0.88648983 	 -1.14016943
0.88977313 	 -1.13465274
0.89305642 	 -1.12907402
0.89633972 	 -1.12343346
0.89962302 	 -1.11773129
0.90290631 	 -1.11196775
0.90618961 	 -1.10614306
0.90947290 	 -1.10025750
0.91275620 	 -1.09431133
0.91603949 	 -1.08830482
0.91932279 	 -1.08223828
0.92260609 	 -1.07611202
0.92588938 	 -1.06992636
0.92917268 	 -1.06368164
0.93245597 	 -1.05737821
0.93573927 	 -1.05101646
0.93902256 	 -1.04459677
0.94230586 	 -1.03811955
0.94558915 	 -1.03158524
0.94887245 	 -1.02499428
0.95215575 	 -1.01834714
0.95543904 	 -1.01164433
0.95872234 	 -1.00488635
0.96200563 	 -0.99807375
0.96528893 	 -0.99120709
0.96857222 	 -0.98428696
0.97185552 	 -0.97731399
0.97513882 	 -0.97028882
0.97842211 	 -0.96321212
0.98170541 	 -0.95608461
0.98498870 	 -0.94890702
0.98827200 	 -0.94168013
0.99155529 	 -0.93440475
0.99483859 	 -0.92708171
0.99812189 	 -0.91971192
1.00140518 	 -0.91229627
1.00468848 	 -0.90483575
1.00797177 	 -0.89733136
1.01125507 	 -0.88978416
1.01453836 	 -0.88219523
1.01782166 	 -0.87456574
1.02110496 	 -0.86689688
1.02438825 	 -0.85918992
1.02767155 	 -0.85144616
1.03095484 	 -0.84366699
1.03423814 	 -0.83585383
1.03752143 	 -0.82800819
1.04080473 	 -0.82013165
1.04408803 	 -0.81222584
1.04737132 	 -0.80429250
1.05065462 	 -0.79633343
1.05393791 	 -0.78835051
1.05722121 	 -0.78034574
1.06050450 	 -0.77232119
1.06378780 	 -0.76427904
1.06707109 	 -0.75622158
1.07035439 	 -0.74815122
1.07363769 	 -0.74007049
1.07692098 	 -0.73198204
1.08020428 	 -0.72388867
1.08348757 	 -0.71579334
1.08677087 	 -0.70769914
1.09005416 	 -0.69960935
1.09333746 	 -0.69152743
1.09662076 	 -0.68345702
1.09990405 	 -0.67540199
1.10318735 	 -0.66736642
1.10647064 	 -0.65935462
1.10975394 	 -0.65137116
1.11303723 	 -0.64342088
1.11632053 	 -0.63550892
1.11960383 	 -0.62764071
1.12288712 	 -0.61982203
1.12617042 	 -0.61205897
1.12945371 	 -0.60435802
1.13273701 	 -0.59672603
1.13602030 	 -0.58917027
1.13930360 	 -0.58169839
1.14258690 	 -0.57431849
1.14587019 	 -0.56703907
1.14915349 	 -0.55986907
1.15243678 	 -0.55281783
1.15572008 	 -0.54589506
1.15900337 	 -0.53911083
1.16228667 	 -0.53247548
